ObjectID,LochCode,SurfaceArea,AuthID,LochAuth,IslandName,LochName,Price
374,NC1314,2.5,HLD,Highland,Mainland,Loch an Ruighein,5
375,NC1315,4,HLD,Highland,Mainland,Unnamed,5
376,NC1319,2,HLD,Highland,Mainland,Unnamed,5
377,NC1321,6,HLD,Highland,Mainland,Loch a' Meallard,8
378,NC1322,1.4,HLD,Highland,Mainland,Lochan nan Gad,5
379,NC1324,25,HLD,Highland,Mainland,Loch Drumbeg,15
380,NC1325,3,HLD,Highland,Mainland,Loch Ruighean an Aitinn,5
381,NC1343,0.05,HLD,Highland,Mainland,Unnamed,2
382,NC1344,1,HLD,Highland,Mainland,Unnamed,5
383,NC1346,6.5,HLD,Highland,Mainland,Unnamed,8
384,NC2709,0.6,HLD,Highland,Mainland,Unnamed,2
385,NC2712,0.3,HLD,Highland,Mainland,Unnamed,2
386,NC3001,8,HLD,Highland,Mainland,Loch Eileag,8
387,NC3002,16,HLD,Highland,Mainland,Loch Craggie,15
388,NC3003,4,HLD,Highland,Mainland,Lochan a' Bhualt,5
389,NC3004,1.5,HLD,Highland,Mainland,Loch Thurnaig,5
390,NC3005,0.2,HLD,Highland,Mainland,Unnamed,2
391,NC3006,0.2,HLD,Highland,Mainland,Unnamed,2
392,NC3007,1.7,HLD,Highland,Mainland,Unnamed,5
393,NC3008,1.6,HLD,Highland,Mainland,Unnamed,5
394,NC3012,10,HLD,Highland,Mainland,Loch a' Bhith,15
395,NC3019,1,HLD,Highland,Mainland,Unnamed,5
396,NC3020,37.5,HLD,Highland,Mainland,Loch na Claise Moire,15
397,NC3023,0.8,HLD,Highland,Mainland,Unnamed,2
398,NC3024,5.6,HLD,Highland,Mainland,Loch a' Bhrochain,8
399,NC3025,1.3,HLD,Highland,Mainland,Unnamed,5
400,NC3027,0.3,HLD,Highland,Mainland,Unnamed,2
401,NC3028,0.15,HLD,Highland,Mainland,Unnamed,2
402,NC3501,2.4,HLD,Highland,Mainland,Lochan na Glamhaichd,5
403,NC3505,2,HLD,Highland,Mainland,Unnamed,5
404,NC3506,1.5,HLD,Highland,Mainland,Lochan Havurn,5
405,NC3509,0.9,HLD,Highland,Mainland,Unnamed,2
406,NC2493,0.7,HLD,Highland,Mainland,Unnamed,2
407,NC2501,17,HLD,Highland,Mainland,Loch Aisir Mor,15
408,NC2504,13,HLD,Highland,Mainland,Loch na Larach,15
409,NC2505,8,HLD,Highland,Mainland,Loch Carn Mharasaid,8
410,NC2506,34,HLD,Highland,Mainland,Loch Innis na Ba Buidhe,15
411,NC25100,3.5,HLD,Highland,Mainland,Unnamed,5
412,NC2511,5,HLD,Highland,Mainland,General's Loch,8
413,NC2513,5,HLD,Highland,Mainland,Loch Eileanach,8
414,NC5614,20,HLD,Highland,Mainland,Loch a' Mhuilinn,15
415,NC5615,1.3,HLD,Highland,Mainland,Unnamed,5
416,NC6002,20,HLD,Highland,Mainland,Loch Preas nan Sgiathanach,15
417,NC6007,28,HLD,Highland,Mainland,Loch Cracail Mor,15
418,NC6585,2.8,HLD,Highland,Mainland,Unnamed,5
419,NC6601,2,HLD,Highland,Mainland,Lochan Ruadh,5
420,NC6602,7,HLD,Highland,Mainland,Loch Modsaire,8
421,NC6609,9,HLD,Highland,Mainland,Loch Skerray,8
422,NC6610,4,HLD,Highland,Mainland,Loch a' Chaoruinn,5
423,NC6612,1,HLD,Highland,Mainland,Lochan a' Choire,5
424,NC7001,0.9,HLD,Highland,Mainland,Unnamed,2
425,NC7002,34,HLD,Highland,Mainland,Loch Horn,15
426,NC7003,6,HLD,Highland,Mainland,Loch Farlary,8
427,NC7004,0.5,HLD,Highland,Mainland,Unnamed,2
428,NC7005,15,HLD,Highland,Mainland,Loch Salachaidh,15
429,NC7006,1.1,HLD,Highland,Mainland,Loch Airighe Bheg,5
430,NC7007,28,HLD,Highland,Mainland,Loch Lunndaidh,15
431,NC4228,0.7,HLD,Highland,Mainland,Unnamed,2
432,NC4229,0.3,HLD,Highland,Mainland,Unnamed,2
433,NC4303,6,HLD,Highland,Mainland,Lochan na Creige Riabhach,8
434,NC4304,4.2,HLD,Highland,Mainland,Unnamed,5
435,NC4306,11,HLD,Highland,Mainland,Loch an Aslaird,15
436,NC4307,23,HLD,Highland,Mainland,Loch an t-Seilg,15
437,NC4308,4,HLD,Highland,Mainland,Loch an Tuim Bhuidhe,5
438,NC4312,19,HLD,Highland,Mainland,An Glas-lLoch,15
439,NC4313,0.9,HLD,Highland,Mainland,Unnamed,2
440,NC4629,20,HLD,Highland,Mainland,Loch Meadaidh,15
441,NC5003,34,HLD,Highland,Mainland,Unnamed,15
442,NC5004,0.7,HLD,Highland,Mainland,Unnamed,2
443,NC5005,0.3,HLD,Highland,Mainland,Unnamed,2
444,NC5006,0.4,HLD,Highland,Mainland,Unnamed,2
445,NC5101,4,HLD,Highland,Mainland,Loch an Staing,5
446,NC5102,0.5,HLD,Highland,Mainland,Loch Dail na Copaig,2
447,NC5214,6,HLD,Highland,Mainland,Loch Dubh Cul na Capulich,8
448,NC5215,1.6,HLD,Highland,Mainland,Loch na Capulich,5
449,NC9524,7,HLD,Highland,Mainland,Lochan Dubh Cul na Beinne,8
450,NC9601,4,HLD,Highland,Mainland,Unnamed,5
451,NC9602,1,HLD,Highland,Mainland,Unnamed,5
452,NC9609,2.6,HLD,Highland,Mainland,Loch Achbuiligan,5
453,ND1513,4.5,HLD,Highland,Mainland,Unnamed,5
454,ND1515,49,HLD,Highland,Mainland,Loch of Toftingall,15
455,ND1702,2.4,HLD,Highland,Mainland,Many Lochs,5
456,ND1704,2,HLD,Highland,Mainland,Sanders Loch,5
457,ND1706,4,HLD,Highland,Mainland,Many Lochs,5
458,ND2412,3.6,HLD,Highland,Mainland,Loch Camster,5
459,ND2702,1.2,HLD,Highland,Mainland,Loch Burifa,5
460,ND2703,2.4,HLD,Highland,Mainland,Loch of Easter Head,5
461,ND2704,2.4,HLD,Highland,Mainland,Many Lochs,5
462,ND2705,5,HLD,Highland,Mainland,Long Loch,8
463,NC7607,2,HLD,Highland,Mainland,Unnamed,5
464,NC7608,6,HLD,Highland,Mainland,Loch Mor,8
465,NC7624,0.7,HLD,Highland,Mainland,Unnamed,2
466,NC7625,1.2,HLD,Highland,Mainland,Unnamed,5
467,NC8001,225,HLD,Highland,Mainland,Loch Brora,50
468,NC8610,13,HLD,Highland,Mainland,Loch nam Breac Beag,15
469,NC8611,14,HLD,Highland,Mainland,Loch nam Breac Mor,15
470,NC8617,5.5,HLD,Highland,Mainland,Loch Mor,8
471,NC8618,3,HLD,Highland,Mainland,Loch Earacha,5
472,NC8619,0.2,HLD,Highland,Mainland,Unnamed,2
473,NC8620,0.9,HLD,Highland,Mainland,Unnamed,2
474,NC8646,0.1,HLD,Highland,Mainland,Unnamed,2
475,NC3201,105,HLD,Highland,Mainland,Loch a' Ghriama,50
476,NC3205,20,HLD,Highland,Mainland,Loch an Eircill,15
477,NC6008,10,HLD,Highland,Mainland,Loch Aairighe Mhor,15
478,ND3406,85,HLD,Highland,Mainland,Loch Hempriggs,25
479,ND3407,3.5,HLD,Highland,Mainland,Loch of Warehouse,5
480,ND3408,38,HLD,Highland,Mainland,Loch of Yarrows,15
481,ND3409,15,HLD,Highland,Mainland,Loch Sarclet,15
482,ND3410,7,HLD,Highland,Mainland,Loch Watenan,8
483,ND3505,10,HLD,Highland,Mainland,Loch of Killimster,15
484,NC1402,2.5,HLD,Highland,Mainland,Loch Dubh,5
485,NC1405,50,HLD,Highland,Mainland,Loch nam Brac,25
486,NC1409,4,HLD,Highland,Mainland,Clar Loch,5
487,NC1410,0.9,HLD,Highland,Mainland,Unnamed,2
488,NC1411,1.5,HLD,Highland,Mainland,Unnamed,5
489,NC25133,1.4,HLD,Highland,Mainland,Unnamed,5
490,NC1601,6,HLD,Highland,Mainland,Lochain nan Sac,8
491,NC1602,0.5,HLD,Highland,Mainland,Loch a' Chreadha,2
492,NC1603,2,HLD,Highland,Mainland,Unnamed,5
493,NC1604,4,HLD,Highland,Mainland,Loch Aisir,5
494,NC1605,0.3,HLD,Highland,Mainland,Unnamed,2
495,NC1606,0.8,HLD,Highland,Mainland,Unnamed,2
496,NC1607,0.3,HLD,Highland,Mainland,Unnamed,2
497,NC1609,0.6,HLD,Highland,Mainland,Unnamed,2
498,NC3512,1.4,HLD,Highland,Mainland,Unnamed,5
499,NC2053,1.5,HLD,Highland,Mainland,Lochanan na Ceireag,5
500,ND4907,0.2,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
501,ND4913,0.2,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
502,ND4914,0.7,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
503,ND4915,0.2,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
504,ND4916,0.2,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
505,ND4917,0.1,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
506,ND2904,0.05,OKN,Orkney Islands,Hoy,Unnamed,2
507,ND4801,2.8,OKN,Orkney Islands,South Ronaldsay,Trena Loch,5
508,ND4802,0.6,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
509,ND4803,0.6,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
510,ND4804,1.8,OKN,Orkney Islands,South Ronaldsay,Graemston Loch,5
511,ND4805,4.8,OKN,Orkney Islands,South Ronaldsay,Liddel Loch,5
512,ND4806,2.6,OKN,Orkney Islands,South Ronaldsay,Loch of Lythe,5
513,ND4807,0.3,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
514,ND4808,0.3,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
515,ND4809,0.2,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
516,ND4810,0.01,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
517,ND4901,7.8,OKN,Orkney Islands,Burray,Echna Loch,8
518,ND4902,0.2,OKN,Orkney Islands,Burray,Unnamed,2
519,ND4903,0.9,OKN,Orkney Islands,Burray,Unnamed,2
520,ND4904,3.6,OKN,Orkney Islands,South Ronaldsay,Unnamed,5
521,ND4905,0.3,OKN,Orkney Islands,South Ronaldsay,Unnamed,2
522,ND4906,1.7,OKN,Orkney Islands,South Ronaldsay,Unnamed,5
523,NB3501,14.5,NEL,Na h-Eileanan an Iar,Lewis,Loch Ereray,15
524,NB3510,8,NEL,Na h-Eileanan an Iar,Lewis,Loch an Duin,8
525,NB4109,4,NEL,Na h-Eileanan an Iar,Lewis,Loch a' Ghruagaich,5
526,NB4118,1,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
527,NB4331,1.5,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
528,NB4345,1.1,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
529,NB4347,8.1,NEL,Na h-Eileanan an Iar,Lewis,Loch Branahuie,8
530,NB4268,5,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,8
531,NB4324,3.5,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,5
532,NB4325,0.75,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
533,NB44415,9.5,NEL,Na h-Eileanan an Iar,Lewis,Loch Gunna,8
534,NB4503,2,NEL,Na h-Eileanan an Iar,Lewis,Loch Baravat,5
535,NB4536,11,NEL,Na h-Eileanan an Iar,Lewis,Loch Maravat,15
536,NB4606,4.3,NEL,Na h-Eileanan an Iar,Lewis,Loch Dibadale,5
537,NB5201,1,NEL,Na h-Eileanan an Iar,Lewis,Loch Cuilc,5
538,NB5202,0.2,NEL,Na h-Eileanan an Iar,Lewis,Unnamed,2
539,NB5301,8.5,NEL,Na h-Eileanan an Iar,Lewis,Loch an Tiumpan,8
540,NF72154,0.1,NEL,Na h-Eileanan an Iar,South Uist,Unnamed,2
541,NF72155,4.5,NEL,Na h-Eileanan an Iar,South Uist,Unnamed,5
542,NF7222,28,NEL,Na h-Eileanan an Iar,South Uist,Loch Aird an Sgairbh,15
543,NF7224,10,NEL,Na h-Eileanan an Iar,South Uist,Loch Eilean an Staoir,15
544,NF6001,0.15,NEL,Na h-Eileanan an Iar,Barra,Unnamed,2
545,NF6002,0.5,NEL,Na h-Eileanan an Iar,Barra,Unnamed,2
546,NF6003,0.5,NEL,Na h-Eileanan an Iar,Barra,Unnamed,2
547,NF6004,0.2,NEL,Na h-Eileanan an Iar,Barra,Unnamed,2
548,NF6008,0.9,NEL,Na h-Eileanan an Iar,Barra,Lochan na Cartach,2
549,NF7005,1.2,NEL,Na h-Eileanan an Iar,Barra,Unnamed,5
550,NF7006,1.7,NEL,Na h-Eileanan an Iar,Barra,Unnamed,5
551,NF7109,11,NEL,Na h-Eileanan an Iar,South Uist,Loch an Eilean,15
552,NF7111,2.2,NEL,Na h-Eileanan an Iar,South Uist,Loch Trosaraidh,5
553,NF7112,2.8,NEL,Na h-Eileanan an Iar,South Uist,Loch nan Capull,5
554,NF7118,0.7,NEL,Na h-Eileanan an Iar,South Uist,Unnamed,2
555,NC2060,1.5,HLD,Highland,Mainland,Unnamed,5
556,NC2061,0.9,HLD,Highland,Mainland,Unnamed,2
557,NC2064,1.5,HLD,Highland,Mainland,Unnamed,5
558,NC2065,0.7,HLD,Highland,Mainland,Unnamed,2
559,NC2073,2.5,HLD,Highland,Mainland,Lochanan nan Sailean Beaga,5
560,NC2076,3.5,HLD,Highland,Mainland,Unnamed,5
561,NC2077,0.8,HLD,Highland,Mainland,Unnamed,2
562,NC2082,1.2,HLD,Highland,Mainland,Clar Lochan,5
563,NG1402,17,HLD,Highland,Skye,Loch Mor,15
564,NG1404,3.2,HLD,Highland,Skye,Loch Eishort,5
565,NG6401,0.35,HLD,Highland,Island of Raasay,Unnamed,2
566,NG7105,2.4,HLD,Highland,Mainland,Loch nan Uranan,5
567,NG7106,1.5,HLD,Highland,Mainland,Unnamed,5
568,NG7201,0.6,HLD,Highland,Mainland,Unnamed,2
569,NG7202,1,HLD,Highland,Mainland,Loch Cul Duibh,5
570,NG7203,6,HLD,Highland,Mainland,Loch Scalpaidh,8
571,NG7204,1.8,HLD,Highland,Mainland,Loch Palascaig,5
572,NG7205,3.2,HLD,Highland,Mainland,Loch Iain Oig,5
573,NG7206,0.8,HLD,Highland,Mainland,Unnamed,2
574,NG7207,0.5,HLD,Highland,Skye,Unnamed,2
575,NG7208,0.9,HLD,Highland,Skye,Unnamed,2
576,NG7209,0.4,HLD,Highland,Skye,Unnamed,2
577,NG7212,1,HLD,Highland,Skye,Unnamed,5
578,NG7213,1.7,HLD,Highland,Skye,Unnamed,5
579,NG7214,6,HLD,Highland,Skye,Lochan na Saile,8
580,NG7215,8,HLD,Highland,Skye,Unnamed,8
581,NG7301,1,HLD,Highland,Mainland,Loch Erbusaig,5
582,NG7490,2.6,HLD,Highland,Mainland,Unnamed,5
583,NG7493,2.1,HLD,Highland,Mainland,Lochan na Teanga,5
584,NG7527,3.7,HLD,Highland,Mainland,Loch na Caorach,5
585,NG7530,2.8,HLD,Highland,Mainland,Lochan Fada,5
586,NG7531,3.2,HLD,Highland,Mainland,Lochan Fada,5
587,NG7532,2.2,HLD,Highland,Mainland,Unnamed,5
588,NG7534,0.8,HLD,Highland,Mainland,Unnamed,2
589,NG7536,7.5,HLD,Highland,Mainland,Loch a' Choire Bhuidhe,8
590,NG7537,3,HLD,Highland,Mainland,Loch na Creige,5
591,NG8309,13,HLD,Highland,Mainland,Loch Lundie,15
592,NG4305,1.3,HLD,Highland,Skye,Unnamed,5
593,NG4306,1.5,HLD,Highland,Skye,Unnamed,5
594,NG4307,5.6,HLD,Highland,Skye,Unnamed,8
595,NG4401,33,HLD,Highland,Skye,Loch Fada,15
596,NG4403,0.8,HLD,Highland,Skye,Unnamed,2
597,NG4404,6,HLD,Highland,Skye,Loch a Ghlinne Bhig,8
598,NG4501,2,HLD,Highland,Skye,Loch Beag,5
599,NG4502,0.2,HLD,Highland,Skye,Unnamed,2
600,NG4503,0.3,HLD,Highland,Skye,Unnamed,2
601,NG4504,2,HLD,Highland,Skye,Loch Cuithir,5
602,NG4505,6,HLD,Highland,Skye,Loch Liuravay,8
603,NG4506,0.4,HLD,Highland,Skye,Unnamed,2
604,NG4601,0.3,HLD,Highland,Skye,Unnamed,2
605,NG4602,9,HLD,Highland,Skye,Loch Sneosdal,8
606,NG4610,10,HLD,Highland,Skye,Loch Cleap,15
607,NG8311,2.1,HLD,Highland,Mainland,Unnamed,5
608,NG8312,9.5,HLD,Highland,Mainland,Loch nan Gillean,8
609,NG8313,16,HLD,Highland,Mainland,Loch na Leitire,15
610,NG8314,0.3,HLD,Highland,Mainland,Unnamed,2
611,NG8315,0.5,HLD,Highland,Mainland,Unnamed,2
612,NG8317,6.7,HLD,Highland,Mainland,Loch na Doire Moire,8
613,NG8318,0.7,HLD,Highland,Mainland,Unnamed,2
614,NG8319,1.4,HLD,Highland,Mainland,Unnamed,5
615,NG8320,0.7,HLD,Highland,Mainland,Unnamed,2
616,NG8321,1.5,HLD,Highland,Mainland,Loch nam Breac Mora,5
617,NG8322,9,HLD,Highland,Mainland,Loch na Smeoraich,8
618,NG8325,1.4,HLD,Highland,Mainland,Unnamed,5
619,NG8330,2.5,HLD,Highland,Mainland,Lochan Dubha,5
620,NG8332,1,HLD,Highland,Mainland,Unnamed,5
621,NG8333,2,HLD,Highland,Mainland,Loch an Eich-usige,5
622,NG8440,39,HLD,Highland,Mainland,Loch Coultrie/Loch an Loin,15
623,NG8967,7,HLD,Highland,Mainland,Loch Caol na h-Innse-geamhraidh,8
624,NG8981,3.5,HLD,Highland,Mainland,Loch na h-Innse Gairbhe,5
625,NG9008,7,HLD,Highland,Mainland,Loch Coire Shubh,8
626,NG9009,2.7,HLD,Highland,Mainland,Unnamed,5
627,NG9010,2.8,HLD,Highland,Mainland,Loch Coire nan Cnamh,5
628,NG9011,2.5,HLD,Highland,Mainland,Loch a' Choire Bheithe,5
629,NG9103,9,HLD,Highland,Mainland,Loch Shiel,8
630,NG9203,0.8,HLD,Highland,Mainland,Unnamed,2
631,NG9204,0.5,HLD,Highland,Mainland,Unnamed,2
632,NG9205,8.5,HLD,Highland,Mainland,Loch nan Ealachan,8
633,NG9211,0.8,HLD,Highland,Mainland,Unnamed,2
634,NG9212,1.5,HLD,Highland,Mainland,Unnamed,5
635,NG9213,29,HLD,Highland,Mainland,Loch nan Eun,15
636,NG7338,2.4,HLD,Highland,Mainland,Unnamed,5
637,NG7339,4.8,HLD,Highland,Mainland,Lochan an t-Sagairt,5
638,NG7352,3.8,HLD,Highland,Mainland,Unnamed,5
639,NG7358,0.8,HLD,Highland,Mainland,Unnamed,2
640,NG7359,0.9,HLD,Highland,Mainland,Unnamed,2
641,NG7364,5.2,HLD,Highland,Mainland,Loch Airigh Alasdair,8
642,NG2401,0.2,HLD,Highland,Skye,Unnamed,2
643,NG2402,0.3,HLD,Highland,Skye,Unnamed,2
644,NG2403,0.7,HLD,Highland,Skye,Unnamed,2
645,NG2503,2,HLD,Highland,Skye,Loch Vorvin,5
646,NG2504,1.3,HLD,Highland,Skye,Unnamed,5
647,NG2505,2,HLD,Highland,Skye,Loch Corlarach,5
648,NG2506,7,HLD,Highland,Skye,Loch Suardal,8
649,NG2601,2,HLD,Highland,Skye,Unnamed,5
650,NG4611,2,HLD,Highland,Skye,Unnamed,5
651,NG4614,0.9,HLD,Highland,Skye,Feur Lochan,2
652,NG4615,5,HLD,Highland,Skye,Loch Mor,8
653,NG4617,0.2,HLD,Highland,Skye,Unnamed,2
654,NG5013,3,HLD,Highland,Skye,Loch Aruisg,5
655,NG5102,0.3,HLD,Highland,Skye,Unnamed,2
656,NG5103,0.2,HLD,Highland,Skye,Unnamed,2
657,NG5105,3,HLD,Highland,Skye,Unnamed,5
658,NG5106,0.8,HLD,Highland,Skye,Reservoir,2
659,NG5107,0.6,HLD,Highland,Skye,Unnamed,2
660,NG5108,6,HLD,Highland,Skye,Loch an Leoid,8
661,NG5109,6,HLD,Highland,Skye,Loch Gauscavaig,8
662,NG5201,1.7,HLD,Highland,Skye,Loch nam Madadh Uisge,5
663,NG5202,3,HLD,Highland,Skye,Lochain Stratha Mhoir,5
664,NG5203,0.8,HLD,Highland,Skye,Unnamed,2
665,NG5204,8.5,HLD,Highland,Skye,Loch an Athain,8
666,NG5205,12,HLD,Highland,Skye,Loch na Sguabaidh,15
667,NG5206,48,HLD,Highland,Skye,Loch na Creitheach,15
668,NG5208,0.6,HLD,Highland,Skye,Unnamed,2
669,NG5209,0.3,HLD,Highland,Skye,Unnamed,2
670,NG5211,1,HLD,Highland,Skye,Unnamed,5
671,NG5302,0.3,HLD,Highland,Island of Raasay,Unnamed,2
672,NG5303,0.25,HLD,Highland,Island of Raasay,Unnamed,2
673,NG5304,0.2,HLD,Highland,Island of Raasay,Unnamed,2
674,NG5307,0.4,HLD,Highland,Island of Raasay,Unnamed,2
675,NG5308,0.8,HLD,Highland,Island of Raasay,Unnamed,2
676,NG5309,1,HLD,Highland,Island of Raasay,Unnamed,5
677,NG5310,0.8,HLD,Highland,Island of Raasay,Unnamed,2
678,NG5311,1.1,HLD,Highland,Island of Raasay,Loch Storab,5
679,NG5312,0.25,HLD,Highland,Island of Raasay,Unnamed,2
680,NG7606,0.9,HLD,Highland,Mainland,Unnamed,2
681,NG7608,1.2,HLD,Highland,Mainland,Unnamed,5
682,NG7609,1,HLD,Highland,Mainland,Unnamed,5
683,NG7610,0.7,HLD,Highland,Mainland,Unnamed,2
684,NG8823,2.5,HLD,Highland,Mainland,Loch na Cloich,5
685,NG8947,9,HLD,Highland,Mainland,Loch na Beiste,8
686,NG8951,30,HLD,Highland,Mainland,Loch an t-Slagain,15
687,NG8952,2.4,HLD,Highland,Mainland,Loch an Fheoir,5
688,NG8953,1.5,HLD,Highland,Mainland,Unnamed,5
689,NG8653,2,HLD,Highland,Mainland,Loch a' Chaorainn Beag,5
690,NG8654,1.3,HLD,Highland,Mainland,Loch na Feannaig,5
691,NG8655,1,HLD,Highland,Mainland,Lochan Dubh,5
692,NG8656,8,HLD,Highland,Mainland,Loch Freumhach,8
693,NG8674,12.5,HLD,Highland,Mainland,Loch a' Mhuillaich,15
694,NG74114,1.8,HLD,Highland,Mainland,Unnamed,5
695,NG74117,4.5,HLD,Highland,Mainland,Lochan Leathann,5
696,NG74119,3,HLD,Highland,Mainland,Loch a' Chaorainn,5
697,NG3201,5,HLD,Highland,Skye,Loch Sleadale,8
698,NG3204,0.2,HLD,Highland,Skye,Unnamed,2
699,NG3205,0.9,HLD,Highland,Skye,Unnamed,2
700,NG3206,0.25,HLD,Highland,Skye,Unnamed,2
701,NG3207,0.3,HLD,Highland,Skye,Unnamed,2
702,NG3208,5,HLD,Highland,Skye,Loch a Bhac-ghlais,8
703,NG3209,0.3,HLD,Highland,Skye,Unnamed,2
704,NG3210,1.3,HLD,Highland,Skye,Unnamed,5
705,NG3211,0.8,HLD,Highland,Skye,Loch Bioda Mor,2
706,NG3212,0.9,HLD,Highland,Skye,Unnamed,2
707,NG3301,30,HLD,Highland,Skye,Loch Duagrich,15
708,NG3304,0.25,HLD,Highland,Skye,Unnamed,2
709,NG3305,0.1,HLD,Highland,Skye,Unnamed,2
710,NG3306,0.3,HLD,Highland,Skye,Unnamed,2
711,NG3307,0.1,HLD,Highland,Skye,Unnamed,2
712,NG3308,1,HLD,Highland,Skye,Loch Dubh,5
713,NG3309,1.4,HLD,Highland,Skye,Loch a' Ghille-chnapain,5
714,NG3310,0.9,HLD,Highland,Skye,Loch nan Uan,2
715,NG3315,4,HLD,Highland,Skye,Loch Lic-aird,5
716,NG3316,1.2,HLD,Highland,Skye,Unnamed,5
717,NG3317,2,HLD,Highland,Skye,Loch Fada,5
718,NG3318,0.7,HLD,Highland,Skye,Unnamed,2
719,NG3319,0.15,HLD,Highland,Skye,Unnamed,2
720,NG3322,0.25,HLD,Highland,Skye,Unnamed,2
721,NG5313,0.5,HLD,Highland,Island of Raasay,Unnamed,2
722,NG5314,0.8,HLD,Highland,Island of Raasay,Unnamed,2
723,NG5316,7,HLD,Highland,Skye,Loch Fada,8
724,NG5317,0.3,HLD,Highland,Island of Raasay,Unnamed,2
725,NG5318,0.2,HLD,Highland,Island of Raasay,Unnamed,2
726,NG5319,0.9,HLD,Highland,Island of Raasay,Unnamed,2
727,NG5320,0.4,HLD,Highland,Island of Raasay,Unnamed,2
728,NG5321,1.2,HLD,Highland,Island of Raasay,Loch a' Mhuilinn,5
729,NG5322,0.8,HLD,Highland,Island of Raasay,Unnamed,2
730,NG5402,0.25,HLD,Highland,Island of Raasay,Loch Mallaichte,2
731,NG5403,0.7,HLD,Highland,Island of Raasay,Unnamed,2
732,NG5404,0.5,HLD,Highland,Island of Raasay,Unnamed,2
733,NG5405,0.4,HLD,Highland,Island of Raasay,Unnamed,2
734,NG5406,0.9,HLD,Highland,Island of Raasay,Loch na Cuilce,2
735,NG5407,7,HLD,Highland,Island of Raasay,Loch na Uachdair,8
736,NG5408,1.2,HLD,Highland,Island of Raasay,Loch Beag,5
737,NG5409,1.5,HLD,Highland,Island of Raasay,Loch na Bronn,5
738,NG5410,0.4,HLD,Highland,Island of Raasay,Unnamed,2
739,NG5411,0.6,HLD,Highland,Island of Raasay,Unnamed,2
740,NG5412,3,HLD,Highland,Island of Raasay,Loch an Raithaid,5
741,NG5413,1.8,HLD,Highland,Island of Raasay,Loch Eadar da Bhaile,5
742,NG5504,130,HLD,Highland,Skye,Loch Leathan/ Storr Lochs,50
743,NG5506,4,HLD,Highland,Eilean Fladday,Loch Mor,5
744,NG5507,0.25,HLD,Highland,Eilean Fladday,Unnamed,2
745,NG5508,1.2,HLD,Highland,Eilean Fladday,Unnamed,5
746,NG5601,32,HLD,Highland,Skye,Loch Mealt,15
747,NG6008,10,HLD,Highland,Skye,Loch Barabhaig,15
748,NG6010,20,HLD,Highland,Skye,Loch Dhughaill,15
749,NG6012,25,HLD,Highland,Skye,Loch nan Uamh,15
750,NG6013,5,HLD,Highland,Skye,Loch Ic Iain,8
751,NG6102,0.3,HLD,Highland,Skye,Unnamed,2
752,NG6103,3,HLD,Highland,Skye,Loch Buidhe,5
753,NG6104,0.3,HLD,Highland,Skye,Unnamed,2
754,NG6105,1.2,HLD,Highland,Skye,Unnamed,5
755,NG6106,6,HLD,Highland,Skye,Loch an Starsaich,8
756,NG6107,0.4,HLD,Highland,Skye,Unnamed,2
757,NG6108,1,HLD,Highland,Skye,Unnamed,5
758,NG7710,20,HLD,Highland,Mainland,Loch Bad na h-Achlaise,15
759,NG7711,4.5,HLD,Highland,Mainland,Loch nam Breac Odhar,5
760,NG7713,18,HLD,Highland,Mainland,Loch Bad a' Chrotha,15
761,NG7715,2.3,HLD,Highland,Mainland,Unnamed,5
762,NG7716,40,HLD,Highland,Mainland,Loch Clair,15
763,NG7722,37,HLD,Highland,Mainland,Loch Braigh Horrisdale,15
764,NG7723,3.5,HLD,Highland,Mainland,Lochan Fuar,5
765,NG7802,3,HLD,Highland,Mainland,Loch Ceann a' Charnaich,5
766,NG7822,10,HLD,Highland,Mainland,Loch an t-Seana-bhaile,15
767,NG8501,41,HLD,Highland,Mainland,Loch Diabaigas Airde,15
768,NG8526,14.5,HLD,Highland,Mainland,Loch Dughaill,15
769,NG8777,2,HLD,Highland,Mainland,Unnamed,5
770,NG8783,7,HLD,Highland,Mainland,Loch Doire na h-Airighe,8
771,NG8788,10,HLD,Highland,Mainland,Loch nam Buainichean,15
772,NG8791,4,HLD,Highland,Mainland,Unnamed,5
773,NG8797,2.5,HLD,Highland,Mainland,Am Feur-Loch,5
774,NG8804,41,HLD,Highland,Mainland,Loch Sguod,15
775,NG8810,20,HLD,Highland,Mainland,Loch nan Dailthean,15
